Terminal log file
Date: 17/04/2018 - 12:18:36
-----------------------------------------------

0.994,3,0,0,0,0,1,1792,4224,60840,138,139,-1,139,139,-1,139,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,110,120,251,232,196,0,100,0,0,FFAE,0,
0.994,4,0,0,0,0,1,896,4608,60956,139,139,-1,139,139,-1,139,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,110,120,250,232,196,0,100,0,0,FFAE,0,
0.994,5,0,0,0,0,1,768,7808,61918,139,139,-1,139,139,-1,141,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,111,120,251,232,196,0,100,0,0,FFAE,0,
0.994,6,0,0,0,0,1,704,4096,60802,138,139,-1,139,139,-1,139,139,-1,139,139,0,-1,22,1,139,0,0,0,0,0,0,211,1,110,120,251,232,196,0,101,0,0,FFAE,0,
0.994,7,0,0,0,0,1,-64,10880,0,140,139,-1,140,139,-1,140,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,110,120,250,232,196,0,101,0,0,FFAE,0,
0.994,8,0,0,0,0,1,0,9728,62496,139,139,-1,139,139,-1,140,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,110,120,251,232,196,0,101,0,0,FFAE,0,
0.994,9,0,0,0,0,1,960,10880,62842,138,139,-1,139,139,-1,140,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,110,120,251,232,196,0,101,0,0,FFAE,0,
0.994,10,0,0,0,0,1,768,12288,63266,139,139,-1,139,139,-1,140,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,110,120,250,232,196,0,101,0,0,FFAE,0,
0.994,11,0,0,0,0,1,1344,2944,60455,139,139,-1,139,139,-1,139,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,111,120,251,232,196,0,101,0,0,FFAE,0,
0.994,12,0,0,0,0,1,1024,4096,60802,140,139,-1,140,139,-1,139,139,-1,139,139,0,-1,22,1,139,5,6,7,6,0,0,211,1,110,120,251,232,196,0,101,0,0,FFAE,0,
0.994,13,0,0,0,0,1,1792,1152,59916,139,139,-1,139,139,-1,139,139,-1,139,139,0,-1,22,1,139,5,6,7,6,0,0,211,1,110,120,250,232,196,0,101,0,0,FFAE,0,
0.994,14,0,0,0,0,1,896,2688,60378,141,139,-1,139,139,-1,140,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,110,120,250,232,196,0,101,0,0,FFAE,0,
0.994,15,0,0,0,0,1,320,2944,60455,139,139,-1,139,139,-1,138,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,110,120,251,232,196,0,101,0,0,FFAE,0,
0.994,16,0,0,0,0,1,-192,1920,0,139,139,-1,139,139,-1,139,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,111,120,251,232,196,0,101,0,0,FFAE,0,
0.994,17,0,0,0,0,1,704,6656,61572,138,139,-1,139,139,-1,138,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,110,120,251,232,196,0,101,0,0,FFAE,0,
0.994,18,1,1,0,0,0,296624604,637325288,191755064,83,135,-1,97,134,-1,133,137,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,110,120,250,232,196,0,101,0,0,FFAE,0,
0.994,19,0,1,0,1,0,141916586,202375040,60930187,139,134,-1,138,135,-1,139,137,-1,139,139,0,-1,22,1,139,42,17,0,0,0,0,210,0,111,120,251,232,196,0,101,0,0,FFAE,0,
0.994,20,0,1,0,1,0,37123226,129950800,39146334,142,136,-1,141,136,-1,139,138,-1,139,139,0,-1,22,1,139,48,29,8,6,0,0,211,1,53,120,251,232,196,0,99,0,0,FFAE,0,
0.994,21,0,1,0,1,1,17148936,37470488,11329987,97,129,-1,106,130,-1,135,137,-1,139,139,0,-1,22,1,139,48,29,8,6,0,0,211,1,53,120,251,232,196,0,99,0,0,FFAE,0,
0.994,22,0,1,0,1,1,6569280,8505088,2617741,158,138,-1,151,138,-1,143,139,-1,139,139,0,-1,22,1,139,48,30,8,6,0,0,211,1,53,120,250,232,196,0,99,0,0,FFAE,0,
0.994,23,0,1,0,1,1,3104704,1940736,643307,96,139,-1,92,139,-1,133,140,-1,139,139,0,-1,22,1,139,48,29,8,6,0,0,211,1,53,120,251,232,196,0,99,0,0,FFAE,0,
0.994,24,0,1,0,1,0,107113616,128909672,38833179,145,132,-1,144,133,-1,139,136,-1,139,139,0,-1,22,1,139,48,30,8,6,0,0,211,1,53,120,251,232,196,0,99,0,0,FFAE,0,
