const __farflash unsigned char emcdata[]={ 
* Fire/EMC data 20 sec(2000 lines of 3 element array from excel) */
138,137,139,
138,137,139,
137,137,139,
138,137,139,
138,138,139,
138,140,139,
139,140,139,
139,140,139,
138,139,139,
139,138,139,
139,139,138,
139,140,138,
138,139,139,
139,139,139,
139,139,139,
139,139,139,
137,138,139,
137,138,139,
138,139,139,
141,140,139,
140,138,139,
138,140,139,
137,139,139,
137,139,139,
140,140,139,
140,140,139,
140,141,139,
140,140,139,
139,140,139,
138,139,139,
139,138,139,
140,138,139,
140,138,139,
140,138,139,
139,138,139,
138,138,139,
138,138,139,
139,138,139,
139,140,139,
139,140,139,
138,140,139,
137,139,139,
138,139,139,
138,139,139,
138,139,139,
139,139,139,
138,140,139,
139,139,139,
138,139,139,
137,138,139,
137,139,139,
139,139,139,
138,140,139,
139,141,139,
140,140,139,
140,139,139,
140,140,139,
139,140,139,
138,140,139,
139,141,139,
138,140,139,
138,139,139,
138,140,139,
140,140,139,
141,140,139,
140,140,139,
140,140,139,
140,139,139,
140,140,139,
140,140,139,
140,142,139,
137,139,139,
138,139,139,
139,138,139,
139,138,138,
138,138,138,
138,138,139,
137,137,139,
137,137,138,
137,138,139,
137,139,139,
138,139,139,
139,139,139,
141,140,139,
140,139,139,
140,139,139,
140,140,139,
140,140,139,
139,142,139,
139,141,139,
140,140,139,
139,139,139,
140,139,138,
138,138,139,
137,139,139,
139,139,139,
139,138,139,
140,138,139,
140,139,139,
139,139,139,
138,139,139,
138,139,139,
139,137,139,
139,138,139,
139,138,139,
139,138,139,
139,139,139,
139,140,139,
138,139,139,
138,139,138,
138,139,139,
137,138,139,
137,138,139,
137,137,139,
138,138,139,
138,138,139,
138,138,139,
138,139,139,
138,139,139,
137,140,139,
139,139,139,
139,139,139,
140,139,139,
139,140,139,
138,140,139,
139,137,139,
139,139,139,
139,139,139,
139,139,139,
138,139,139,
137,139,139,
138,140,139,
139,140,139,
140,140,139,
141,141,139,
140,140,139,
139,138,139,
139,138,139,
138,139,139,
138,139,139,
139,139,139,
140,140,139,
138,138,139,
138,137,139,
139,140,139,
138,139,139,
138,140,139,
138,138,139,
138,138,139,
139,139,139,
138,139,139,
140,138,139,
139,139,139,
139,139,139,
138,139,139,
138,139,139,
140,139,139,
139,138,139,
138,140,139,
138,140,139,
139,141,139,
139,140,139,
140,139,139,
140,139,139,
139,139,139,
139,140,140,
139,140,140,
139,139,139,
138,139,140,
139,140,140,
140,140,140,
140,140,140,
139,140,140,
139,140,140,
138,141,139,
138,139,139,
139,139,139,
139,138,139,
139,139,139,
138,139,139,
138,139,139,
138,139,138,
139,139,139,
140,139,139,
140,140,138,
139,138,139,
138,139,139,
137,139,139,
137,139,139,
139,137,139,
139,138,139,
139,139,139,
139,139,139,
139,139,139,
139,139,139,
139,138,139,
139,139,139,
138,139,139,
138,139,139,
139,139,139,
139,139,139,
138,138,138,
139,137,139,
138,138,139,
139,138,139,
139,139,139,
139,139,139,
140,140,139,
138,139,139,
138,139,138,
138,139,139,
138,138,139,
139,137,138,
139,137,138,
136,138,138,
135,138,139,
136,138,139,
138,139,139,
138,139,139,
138,138,139,
139,138,139,
138,138,139,
138,138,139,
137,138,139,
138,139,139,
138,139,139,
139,140,139,
139,139,139,
138,138,139,
139,138,139,
139,138,139,
139,139,139,
138,139,139,
139,138,139,
140,138,139,
140,138,139,
140,139,139,
140,140,139,
139,140,139,
139,140,139,
139,140,139,
139,140,139,
140,139,139,
139,138,139,
140,139,139,
140,139,139,
140,140,139,
140,140,139,
140,140,139,
140,140,139,
138,140,139,
139,140,139,
139,140,139,
139,141,139,
139,141,139,
139,141,139,
140,140,139,
140,140,139,
140,139,139,
139,139,139,
138,139,139,
138,139,139,
138,140,139,
139,139,139,
138,139,139,
137,140,138,
137,139,138,
138,138,139,
139,139,139,
138,139,139,
138,139,139,
138,140,139,
139,140,139,
140,141,140,
139,140,140,
142,142,140,
140,140,139,
140,139,139,
139,139,139,
140,139,140,
142,143,140,
145,146,141,
148,148,142,
151,151,144,
152,154,144,
156,155,145,
160,159,146,
161,160,147,
163,161,147,
163,162,147,
165,164,147,
166,164,147,
167,164,147,
167,164,147,
167,164,146,
166,162,146,
159,157,144,
152,151,142,
147,147,140,
143,144,139,
142,144,139,
141,143,139,
140,140,139,
140,139,138,
139,139,139,
139,139,138,
138,138,139,
137,137,139,
136,135,138,
133,133,137,
131,130,136,
130,129,135,
129,130,135,
129,130,134,
129,129,135,
130,131,136,
131,132,136,
130,132,136,
131,132,136,
130,131,135,
127,130,135,
128,129,136,
130,129,136,
131,131,137,
131,131,137,
133,132,137,
133,134,138,
134,136,138,
135,137,138,
136,136,138,
137,137,138,
137,136,138,
135,135,137,
133,134,136,
131,133,136,
127,130,135,
126,128,135,
125,126,134,
124,125,133,
123,124,133,
123,124,134,
125,126,134,
124,127,135,
126,128,136,
127,130,137,
130,132,138,
132,135,138,
134,135,138,
136,137,139,
137,138,140,
139,140,140,
140,141,140,
141,141,141,
142,141,141,
144,143,142,
144,144,142,
146,145,142,
147,147,143,
146,147,143,
145,147,143,
144,145,142,
142,142,141,
141,141,140,
138,136,139,
137,134,139,
136,134,138,
134,132,138,
133,132,137,
131,131,137,
131,131,137,
131,130,136,
130,129,136,
132,131,136,
132,132,136,
133,134,137,
135,137,137,
137,138,138,
137,139,138,
136,137,139,
137,139,139,
137,139,139,
137,140,139,
138,139,139,
137,139,140,
139,138,140,
138,137,140,
139,138,140,
139,138,140,
139,137,140,
138,138,140,
137,138,139,
137,139,139,
138,140,140,
141,141,140,
143,143,140,
144,145,141,
147,147,142,
148,150,141,
149,149,141,
151,150,141,
149,148,140,
144,144,138,
140,141,138,
134,135,137,
132,133,136,
128,130,136,
123,125,135,
121,122,134,
121,121,134,
120,119,133,
120,120,134,
120,121,134,
120,122,134,
121,123,134,
121,123,134,
122,126,135,
127,130,136,
128,131,137,
131,133,138,
137,138,140,
139,140,140,
144,145,142,
146,146,143,
148,148,144,
151,152,145,
152,154,145,
153,154,145,
152,152,144,
151,151,143,
150,150,142,
148,148,141,
147,147,140,
147,146,140,
146,146,140,
145,145,141,
144,144,140,
144,143,140,
143,142,140,
141,141,140,
141,140,140,
140,141,139,
140,141,139,
138,140,139,
139,139,139,
139,141,139,
140,142,140,
144,145,141,
146,147,142,
146,148,143,
146,146,144,
146,146,143,
145,146,142,
143,144,140,
142,142,139,
140,140,139,
138,136,137,
136,135,137,
133,133,137,
133,134,137,
133,134,138,
135,135,139,
136,135,139,
136,136,139,
140,141,141,
145,145,142,
147,146,143,
149,149,144,
148,148,143,
143,144,141,
140,142,139,
136,139,137,
129,130,134,
126,127,133,
122,122,132,
121,121,133,
121,122,133,
122,123,135,
124,125,136,
126,127,137,
133,132,138,
134,134,138,
135,135,138,
135,135,138,
134,135,137,
132,134,137,
129,131,136,
129,130,136,
129,130,136,
131,131,137,
132,131,137,
134,133,138,
137,138,139,
138,138,139,
139,137,138,
138,138,138,
138,138,137,
136,136,137,
132,133,135,
129,130,133,
127,128,133,
127,127,134,
128,131,135,
136,136,138,
139,139,139,
140,141,139,
145,145,141,
146,146,141,
144,145,141,
142,143,140,
142,142,139,
141,142,139,
141,142,139,
139,140,139,
137,137,138,
133,133,137,
132,131,136,
132,131,136,
131,132,137,
131,133,138,
131,133,138,
130,132,137,
130,131,137,
130,131,137,
132,132,138,
133,134,138,
137,139,140,
140,142,141,
143,144,141,
149,149,143,
152,151,144,
151,150,144,
149,149,143,
149,149,143,
148,150,143,
149,150,143,
149,149,142,
147,148,142,
146,146,141,
144,143,140,
141,141,139,
138,139,138,
135,134,137,
133,133,136,
129,130,136,
129,129,136,
130,129,136,
132,131,137,
132,131,138,
134,136,138,
136,136,139,
137,139,139,
137,139,140,
139,139,139,
139,140,140,
140,140,139,
140,139,139,
138,139,138,
135,136,138,
135,136,138,
135,136,138,
136,136,138,
136,137,138,
139,139,139,
139,141,139,
139,141,139,
141,141,140,
140,140,140,
140,140,140,
142,142,139,
141,141,139,
140,141,139,
140,141,139,
140,140,139,
139,139,139,
137,138,138,
136,136,138,
137,135,138,
136,137,139,
136,137,139,
136,137,139,
137,138,139,
137,139,140,
138,140,140,
141,142,141,
142,142,141,
144,144,141,
146,146,141,
145,145,141,
145,143,140,
143,143,140,
142,142,139,
140,142,139,
140,141,139,
140,142,139,
142,142,139,
143,143,140,
144,143,140,
144,143,141,
143,142,140,
143,141,140,
140,140,140,
138,140,140,
141,141,140,
142,144,141,
143,145,141,
144,145,140,
146,147,141,
146,146,141,
147,147,142,
147,147,142,
151,150,143,
152,151,143,
152,153,144,
152,152,144,
154,152,144,
153,152,144,
151,151,143,
151,150,142,
150,149,142,
147,145,141,
145,144,141,
142,142,140,
141,141,140,
140,141,140,
139,140,141,
141,141,140,
141,141,139,
139,140,139,
137,139,138,
137,138,138,
137,137,137,
136,136,137,
137,136,137,
137,137,137,
137,137,138,
138,139,138,
141,141,138,
144,144,139,
145,145,139,
146,146,140,
147,147,140,
148,148,140,
149,150,141,
150,150,142,
150,150,141,
150,149,141,
147,146,141,
142,142,139,
135,137,136,
131,133,135,
128,130,134,
123,124,133,
121,121,133,
120,122,133,
122,123,133,
127,127,135,
129,129,136,
133,134,139,
136,137,139,
137,137,139,
139,137,140,
138,138,140,
138,137,139,
137,136,138,
136,135,137,
134,135,137,
133,135,137,
132,133,137,
134,134,137,
136,135,138,
136,135,139,
136,136,139,
136,137,140,
137,137,140,
137,138,140,
138,138,139,
137,139,139,
138,139,140,
140,141,140,
144,144,140,
145,146,141,
146,148,142,
148,150,143,
149,150,143,
148,150,142,
147,147,142,
147,145,141,
140,140,139,
136,137,137,
136,135,136,
135,133,136,
133,132,135,
131,132,135,
132,132,135,
128,129,135,
127,128,134,
127,128,134,
125,128,134,
125,126,134,
125,126,135,
126,127,136,
127,128,136,
129,129,136,
132,131,137,
133,132,137,
134,134,138,
138,139,139,
138,140,139,
141,141,140,
144,144,141,
144,146,142,
146,148,142,
147,149,142,
145,145,142,
144,144,141,
143,144,141,
142,142,140,
141,142,140,
140,142,140,
140,142,139,
141,142,139,
140,141,139,
140,140,139,
141,140,139,
140,141,139,
139,140,139,
139,138,139,
142,140,140,
142,141,140,
143,144,140,
144,144,141,
144,145,140,
145,146,140,
146,147,141,
148,149,141,
148,148,142,
147,149,142,
145,146,141,
144,145,140,
143,144,140,
140,141,139,
137,136,138,
137,136,138,
136,135,138,
135,134,137,
134,135,137,
134,135,137,
132,132,136,
132,132,136,
132,132,136,
131,132,137,
132,133,137,
135,136,139,
137,137,139,
141,141,140,
143,142,141,
141,141,140,
140,141,140,
140,141,140,
138,139,140,
139,138,140,
138,138,139,
136,138,138,
138,139,138,
138,140,139,
138,139,139,
141,141,140,
141,142,141,
142,143,140,
145,143,140,
145,143,140,
145,145,140,
145,145,139,
146,146,139,
145,145,140,
145,145,140,
145,144,140,
147,146,141,
148,146,142,
147,147,142,
147,146,141,
143,143,140,
141,141,140,
140,139,140,
137,137,139,
134,134,138,
134,133,138,
132,131,137,
131,131,137,
132,132,136,
131,131,136,
129,131,136,
129,131,136,
128,130,136,
129,129,136,
129,129,136,
129,128,137,
129,130,137,
130,130,137,
129,131,137,
129,130,137,
128,129,137,
131,132,138,
130,131,138,
131,133,138,
134,137,139,
135,137,139,
136,137,140,
138,141,140,
139,142,140,
140,143,140,
145,145,141,
146,147,141,
146,148,141,
146,145,140,
145,145,140,
143,144,139,
139,141,137,
138,139,137,
136,136,136,
134,133,136,
129,130,136,
129,129,136,
130,130,137,
131,132,137,
133,134,138,
138,137,139,
139,139,139,
138,139,139,
137,138,139,
136,137,138,
135,136,137,
135,136,137,
135,135,137,
136,136,138,
138,138,138,
139,138,138,
138,138,138,
137,139,139,
138,139,139,
140,139,139,
142,141,140,
143,144,140,
144,145,140,
144,145,140,
144,144,140,
141,142,140,
138,140,139,
138,136,139,
138,137,139,
139,138,140,
141,140,140,
141,140,140,
141,141,140,
140,142,141,
140,141,141,
140,141,141,
142,142,141,
142,142,141,
144,144,142,
147,146,143,
149,148,143,
151,151,144,
153,152,144,
154,152,144,
153,151,143,
148,146,142,
145,145,141,
139,140,139,
136,137,138,
136,136,138,
136,135,138,
137,136,139,
136,136,138,
136,137,138,
137,137,138,
138,138,138,
138,138,137,
135,136,137,
135,136,137,
136,136,137,
138,139,138,
139,140,139,
140,141,139,
143,142,139,
141,141,139,
139,140,139,
137,138,138,
137,139,138,
137,138,138,
136,138,138,
135,136,137,
134,134,136,
131,130,135,
129,129,135,
128,129,135,
129,129,136,
129,130,136,
130,131,137,
132,131,137,
132,132,138,
132,133,138,
135,135,138,
135,135,139,
137,138,139,
139,142,140,
143,144,142,
145,146,143,
148,148,143,
153,152,144,
154,155,145,
157,157,146,
157,156,146,
157,157,146,
157,157,145,
157,156,145,
156,157,144,
153,154,142,
152,152,141,
150,150,141,
145,144,140,
142,141,139,
137,138,138,
133,133,137,
130,130,137,
129,130,136,
128,130,137,
129,131,136,
129,131,136,
131,131,136,
132,132,136,
133,133,136,
135,135,136,
136,135,137,
137,136,137,
138,136,137,
137,137,137,
137,138,137,
135,136,137,
134,134,137,
134,135,137,
133,136,137,
133,137,138,
133,136,138,
134,135,138,
135,136,138,
136,136,138,
136,137,138,
137,138,139,
138,139,139,
139,140,139,
138,139,138,
139,139,138,
138,139,138,
140,140,139,
139,140,139,
138,140,138,
138,139,139,
139,139,139,
141,140,140,
141,141,140,
141,142,141,
144,144,141,
144,145,140,
144,144,140,
146,144,140,
145,145,140,
142,143,138,
139,141,137,
137,138,137,
132,134,135,
130,131,135,
128,128,134,
127,126,135,
128,127,135,
129,128,135,
127,129,136,
129,130,137,
131,132,137,
133,133,138,
136,134,139,
138,138,139,
140,139,140,
143,142,141,
144,143,141,
144,144,142,
145,146,142,
146,146,143,
147,147,143,
147,148,143,
148,147,143,
146,147,143,
147,148,143,
147,148,143,
144,145,142,
142,143,140,
141,142,140,
139,139,139,
138,139,140,
139,140,140,
138,141,140,
140,141,140,
140,141,139,
140,140,139,
140,140,138,
139,140,137,
137,139,137,
135,137,135,
134,135,135,
133,134,135,
133,133,135,
134,132,135,
133,132,135,
131,133,135,
132,132,135,
132,131,135,
132,132,136,
133,132,137,
135,134,137,
136,136,138,
135,136,138,
134,137,138,
135,136,138,
134,135,138,
134,135,138,
134,134,139,
135,136,140,
136,137,140,
139,141,141,
141,143,142,
143,145,143,
148,148,144,
150,151,144,
151,153,144,
153,152,144,
152,153,144,
152,152,143,
150,149,142,
148,148,141,
145,144,140,
140,140,139,
139,139,138,
139,139,138,
138,138,138,
138,138,138,
138,137,138,
138,137,138,
137,138,138,
136,136,137,
133,134,137,
131,131,136,
131,130,136,
129,129,136,
129,128,135,
127,128,135,
125,125,135,
123,124,135,
123,124,135,
127,127,136,
129,129,137,
131,131,137,
135,136,139,
142,142,140,
145,145,141,
148,149,142,
146,148,142,
145,147,142,
144,146,141,
141,143,140,
140,142,140,
140,141,140,
139,139,140,
138,137,139,
135,135,138,
134,136,138,
134,136,138,
133,135,138,
133,136,139,
134,136,139,
135,137,139,
137,137,138,
136,136,139,
135,136,138,
135,136,139,
136,136,139,
137,136,139,
139,138,140,
140,140,140,
140,141,140,
141,142,140,
141,142,140,
142,142,141,
142,142,141,
143,142,141,
143,144,141,
142,144,141,
141,143,141,
141,142,140,
141,141,139,
140,139,139,
138,138,138,
136,136,138,
137,138,138,
137,139,138,
139,139,138,
140,142,139,
140,141,139,
142,142,140,
143,142,140,
144,142,140,
144,144,141,
143,143,140,
143,143,140,
143,143,139,
143,144,139,
144,144,139,
146,145,139,
146,145,139,
145,145,140,
145,144,141,
144,144,141,
143,143,141,
140,141,139,
137,138,139,
136,136,138,
134,135,138,
134,133,137,
132,132,137,
131,131,137,
131,131,138,
133,134,139,
135,135,140,
138,137,140,
141,141,142,
142,143,143,
144,144,143,
146,146,142,
146,147,142,
145,147,141,
144,145,140,
144,143,139,
143,143,139,
143,144,139,
142,143,139,
142,141,139,
140,139,138,
138,138,138,
136,136,137,
134,137,137,
134,136,137,
134,135,137,
133,133,137,
133,131,137,
133,130,136,
132,130,136,
131,131,137,
131,132,137,
133,134,138,
134,136,138,
135,137,138,
139,139,139,
141,141,140,
142,142,141,
144,146,141,
145,147,141,
147,147,142,
147,149,142,
148,149,142,
149,150,142,
148,148,142,
148,147,142,
146,146,141,
146,145,141,
146,146,141,
146,146,141,
147,148,141,
148,148,141,
147,147,140,
145,145,139,
143,143,138,
140,141,138,
136,137,137,
134,134,136,
132,131,136,
130,131,136,
129,131,135,
128,129,135,
127,128,135,
128,128,135,
128,129,135,
128,129,135,
130,130,137,
127,129,137,
126,127,136,
127,127,136,
127,128,136,
129,129,137,
130,130,137,
131,131,138,
135,136,139,
136,138,140,
142,141,141,
144,144,142,
145,146,142,
147,148,144,
149,150,144,
151,152,145,
154,154,146,
157,157,146,
158,158,146,
156,156,145,
153,153,143,
151,151,142,
150,150,141,
144,144,139,
141,140,137,
137,136,135,
131,131,133,
128,127,132,
123,122,132,
123,121,131,
122,122,132,
123,124,132,
124,125,133,
125,126,133,
124,124,133,
124,123,134,
123,123,134,
124,125,134,
123,127,135,
124,127,135,
129,131,137,
135,135,138,
137,136,139,
139,139,139,
140,140,140,
139,140,141,
140,141,140,
141,141,140,
142,142,141,
145,144,142,
145,145,142,
145,147,142,
148,148,143,
149,149,142,
148,149,142,
149,149,142,
148,148,141,
147,148,141,
146,147,141,
144,146,141,
144,145,141,
143,143,140,
143,144,140,
141,142,139,
140,141,139,
139,140,138,
136,135,137,
133,133,136,
131,132,136,
128,130,135,
125,126,135,
125,125,135,
127,128,135,
128,127,136,
128,128,136,
130,129,137,
131,131,137,
132,131,138,
133,133,138,
136,136,138,
138,138,138,
139,141,140,
141,143,140,
143,144,141,
146,146,141,
147,146,141,
147,146,141,
144,144,140,
142,141,140,
140,140,140,
138,139,139,
138,138,139,
139,138,139,
139,138,139,
140,142,139,
141,143,140,
143,144,140,
144,145,140,
145,146,140,
143,144,139,
141,141,138,
136,136,137,
134,134,137,
133,133,137,
131,132,136,
127,131,136,
129,130,136,
131,131,137,
133,133,137,
133,134,137,
134,134,138,
136,136,139,
136,137,139,
137,139,140,
141,141,140,
143,142,141,
145,145,142,
146,145,142,
147,146,142,
147,147,142,
145,146,142,
144,145,142,
145,143,142,
143,142,141,
142,142,141,
141,142,140,
140,140,139,
139,139,139,
139,139,138,
138,138,139,
137,137,138,
136,136,138,
137,138,138,
137,137,138,
138,137,139,
139,138,139,
140,139,139,
140,141,140,
139,140,140,
140,141,140,
141,142,141,
144,142,141,
144,142,141,
141,140,140,
143,143,140,
143,144,140,
145,145,140,
146,146,140,
145,147,140,
145,145,140,
144,143,139,
143,143,139,
141,143,139,
138,140,139,
139,140,139,
139,139,139,
140,138,139,
138,140,139,
138,139,139,
139,138,138,
138,138,138,
137,137,138,
138,138,139,
141,141,140,
141,141,141,
141,141,141,
140,139,140,
138,139,139,
136,138,139,
136,137,138,
137,138,139,
138,139,139,
140,140,140,
142,142,141,
143,143,141,
146,147,141,
148,149,142,
149,148,143,
149,147,143,
148,145,141,
146,144,140,
143,143,140,
142,142,139,
140,140,138,
138,139,138,
136,138,137,
135,137,137,
135,138,137,
133,137,138,
135,136,138,
136,137,138,
138,140,139,
139,140,139,
142,141,140,
142,142,140,
143,143,140,
144,144,140,
144,145,140,
142,142,140,
140,141,139,
139,139,139,
139,138,138,
139,137,138,
136,135,138,
137,135,138,
138,137,138,
138,137,139,
137,137,138,
137,137,138,
135,136,137,
134,135,137,
134,134,137,
132,134,137,
132,135,138,
133,134,138,
134,135,138,
137,138,139,
137,138,139,
138,137,139,
140,139,140,
140,139,140,
139,138,139,
139,139,139,
139,139,139,
139,140,139,
138,140,139,
137,138,138,
136,137,138,
136,137,138,
136,137,137,
136,135,138,
135,134,138,
134,135,137,
135,135,137,
133,134,137,
133,133,137,
134,134,137,
138,136,138,
138,137,138,
138,139,138,
140,141,139,
141,141,140,
142,142,140,
142,143,140,
141,141,140,
140,140,139,
137,137,138,
136,135,138,
135,136,138,
136,136,138,
136,138,138,
137,139,138,
140,141,140,
139,141,139,
139,139,139,
138,138,138,
137,138,138,
135,136,138,
134,135,138,
134,134,137,
134,135,137,
131,132,137,
131,132,137,
130,132,137,
132,132,137,
133,134,137,
134,135,137,
136,137,138,
136,137,138,
136,138,138,
136,139,138,
138,139,139,
140,140,140,
143,142,140,
144,143,141,
146,146,141,
148,147,142,
148,147,142,
147,146,141,
143,142,141,
139,141,140,
139,140,140,
142,143,141,
144,144,142,
146,146,143,
149,149,144,
150,150,144,
151,151,144,
151,151,144,
150,150,143,
147,145,142,
142,141,141,
138,138,139,
137,137,139,
137,137,139,
138,138,139,
140,140,139,
140,142,138,
140,141,138,
138,138,137,
136,136,137,
135,136,136,
135,135,137,
135,135,137,
136,134,137,
135,135,137,
136,135,138,
135,135,138,
137,137,138,
139,138,139,
139,140,139,
141,142,139,
141,143,139,
141,144,140,
143,143,140,
144,143,140,
144,143,140,
143,144,140,
143,142,140,
142,141,140,
142,141,140,
142,142,141,
142,143,141,
142,143,141,
142,141,141,
142,141,141,
138,139,140,
137,138,139,
136,137,138,
133,133,137,
132,133,137,
132,134,137,
134,134,137,
135,136,137,
134,135,137,
132,134,136,
130,133,136,
131,133,136,
131,134,136,
132,134,137,
132,134,137,
134,136,137,
137,138,139,
138,138,139,
141,140,139,
141,140,139,
140,140,139,
140,138,139,
139,138,140,
139,140,140,
140,142,139,
139,141,139,
138,139,139,
138,139,139,
136,138,138,
135,135,138,
133,134,138,
132,132,137,
132,133,137,
132,131,137,
134,132,138,
134,133,138,
135,134,138,
137,136,139,
139,138,139,
141,141,140,
142,144,141,
144,145,141,
147,148,142,
148,149,142,
148,149,142,
148,147,142,
148,147,141,
148,147,140,
143,143,139,
141,140,138,
138,140,138,
136,138,138,
136,136,138,
137,137,138,
135,135,137,
134,133,137,
133,133,137,
133,134,138,
132,135,138,
134,135,139,
137,136,139,
138,138,140,
143,144,141,
146,145,142,
147,147,143,
149,149,143,
148,148,142,
144,144,140,
142,143,140,
141,141,139,
139,137,138,
137,137,138,
136,136,138,
137,139,138,
137,139,139,
137,139,139,
138,139,139,
139,140,140,
140,140,139,
139,139,138,
137,138,138,
135,136,137,
135,135,137,
135,135,138,
135,136,137,
135,135,137,
135,135,137,
134,134,137,
131,132,137,
129,130,136,
129,130,137,
130,131,137,
130,131,137,
132,134,137,
134,135,137,
135,134,138,
135,136,139,
136,137,139,
138,139,139,
141,142,139,
144,144,140,
145,145,141,
145,146,141,
147,148,141,
147,148,141,
146,146,141,
147,145,140,
146,144,139,
142,141,139,
139,140,139,
139,139,138,
136,138,138,
137,137,139,
137,137,139,
138,138,140,
138,139,139,
139,139,139,
138,139,139,
136,138,139,
135,135,138,
135,134,138,
132,131,138,
133,131,138,
132,132,138,
135,134,139,
137,136,139,
138,139,140,
141,142,140,
142,143,141,
143,144,141,
145,147,142,
146,147,142,
147,148,143,
148,150,143,
150,152,144,
151,153,144,
152,153,144,
152,153,144,
150,150,143,
150,150,142,
149,148,142,
147,147,141,
144,145,140,
139,140,138,
138,137,137,
136,135,137,
133,133,136,
132,133,136,
133,134,137,
136,135,137,
136,137,137,
137,138,138,
138,137,138,
137,137,138,
136,136,138,
136,136,137,
135,135,138,
135,134,138,
136,136,138,
137,138,138,
136,137,138,
134,137,138,
135,137,138,
135,135,138,
134,135,137,
130,133,137,
130,132,137,
130,133,137,
133,134,138,
135,136,139,
137,137,139,
138,138,139,
139,138,139,
140,142,140,
142,144,140,
145,144,141,
145,143,140,
143,144,140,
140,142,139,
140,140,139,
140,139,139,
138,138,139,
138,138,139,
138,138,139,
137,138,140,
138,137,139,
139,137,139,
138,138,138,
139,139,138,
138,138,138,
138,139,138,
139,139,138,
139,139,138,
138,139,138,
138,140,137,
137,139,137,
133,134,136,
131,133,136,
130,133,136,
131,131,136,
131,130,137,
131,132,137,
135,136,138,
135,136,138,
136,138,138,
138,139,139,
140,141,139,
141,142,140,
143,143,140,
144,144,141,
143,144,141,
