Terminal log file
Date: 17/04/2018 - 11:47:05
-----------------------------------------------

0.994,2,0,0,0,0,1,1088,1920,60147,138,139,-1,137,139,-1,139,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,110,120,250,232,196,0,99,0,0,FFAE,0,
0.994,3,0,0,0,0,1,2944,3712,60686,139,139,-1,139,139,-1,139,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,110,120,251,232,196,0,99,0,0,FFAE,0,
0.994,4,0,1,0,0,1,698240,994304,358638,133,140,-1,133,140,-1,138,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,110,120,251,232,196,0,99,0,0,FFAE,0,
0.994,5,0,1,0,1,1,596736,822400,306932,153,138,-1,154,138,-1,145,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,1,53,120,250,232,196,0,99,0,0,FFAE,0,
0.994,6,0,1,0,1,1,402240,643328,253071,130,138,-1,129,138,-1,136,139,-1,139,139,0,-1,22,1,139,42,17,0,0,0,0,211,0,53,120,251,232,196,0,99,0,0,FFAE,0,
0.994,7,0,1,0,1,1,313984,468736,200557,145,139,-1,146,139,-1,141,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,251,232,196,0,99,0,0,FFAE,0,
0.994,8,0,1,0,1,1,404480,578432,233551,140,139,-1,142,139,-1,140,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,251,232,196,0,99,0,0,FFAE,0,
0.994,9,0,1,0,1,1,258624,307072,151931,134,139,-1,135,139,-1,135,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,251,232,196,0,99,0,0,FFAE,0,
0.994,10,0,1,0,1,1,388800,606976,242137,149,139,-1,149,139,-1,141,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,250,232,196,0,99,0,0,FFAE,0,
0.994,11,0,1,0,1,1,232064,403584,180960,132,138,-1,131,139,-1,135,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,0,53,120,251,232,196,0,88,0,0,FFAE,0,
0.994,12,0,1,0,1,1,286336,409216,182654,145,139,-1,145,139,-1,141,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,251,232,196,0,88,0,0,FFAE,0,
0.994,13,0,1,0,1,1,566208,889472,327106,124,138,-1,122,139,-1,132,139,-1,139,139,0,-1,22,1,139,48,27,8,6,0,0,211,1,53,120,250,232,196,0,88,0,0,FFAE,0,
0.994,14,0,1,0,1,1,374208,531968,219576,137,138,-1,137,139,-1,138,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,251,232,196,0,88,0,0,FFAE,0,
0.994,15,0,1,0,1,1,108480,171392,111121,134,139,-1,136,139,-1,137,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,251,232,196,0,88,0,0,FFAE,0,
0.994,16,0,1,0,1,1,164672,288128,146233,131,139,-1,131,139,-1,136,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,251,232,196,0,77,0,0,FFAE,0,
0.994,17,0,1,0,1,1,142848,196736,118744,138,139,-1,139,139,-1,139,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,0,53,120,251,232,196,0,77,0,0,FFAE,0,
0.994,18,0,1,0,0,1,2112,2432,60301,139,139,-1,139,139,-1,139,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,251,232,196,0,77,0,0,FFAE,0,
0.994,19,0,0,0,0,1,1984,1536,60032,139,139,-1,139,139,-1,139,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,251,232,196,0,77,0,0,FFAE,0,
0.994,20,0,0,0,0,1,1408,3584,60648,138,139,-1,138,139,-1,139,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,250,232,196,0,70,0,0,FFAE,0,
0.994,21,0,0,0,0,1,3328,5248,61148,140,139,-1,138,139,-1,139,139,-1,139,139,0,-1,22,1,139,48,21,0,0,0,0,211,1,53,120,251,232,196,0,70,0,0,FFAE,0,
0.994,22,0,0,0,0,1,1088,1920,60147,138,139,-1,137,139,-1,139,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,250,232,196,0,70,0,0,FFAE,0,
0.994,23,0,0,0,0,1,2944,3712,60686,139,139,-1,139,139,-1,139,139,-1,139,139,0,-1,22,1,139,49,28,8,6,0,0,211,1,53,120,251,232,196,0,70,0,0,FFAE,0,
0.994,24,0,1,0,0,1,701504,1001984,360948,133,140,-1,133,140,-1,138,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,251,232,196,0,70,0,0,FFAE,0,
0.994,25,0,1,0,1,1,592832,811520,303660,153,138,-1,154,138,-1,145,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,250,232,196,0,69,0,0,FFAE,0,
0.994,26,0,1,0,1,1,401856,642560,252840,130,138,-1,129,138,-1,136,139,-1,139,139,0,-1,22,1,139,48,29,8,6,0,0,211,1,53,120,251,232,196,0,69,0,0,FFAE,0,
0.994,27,0,1,0,1,1,313984,468736,200557,145,139,-1,146,139,-1,141,139,-1,139,139,0,-1,22,1,139,48,29,8,6,0,0,211,1,53,120,251,232,196,0,69,0,0,FFAE,0,
0.994,28,0,1,0,1,1,404480,578432,233551,140,139,-1,142,139,-1,140,139,-1,139,139,0,-1,22,1,139,48,29,8,6,0,0,211,1,53,120,250,232,196,0,69,0,0,FFAE,0,
0.994,29,0,1,0,1,1,258624,307072,151931,134,139,-1,135,139,-1,135,139,-1,139,139,0,-1,22,1,139,48,29,8,6,0,0,211,1,53,120,251,232,196,0,69,0,0,FFAE,0,
0.994,30,0,1,0,1,1,388800,606976,242137,149,139,-1,149,139,-1,141,139,-1,139,139,0,-1,22,1,139,48,29,8,6,0,0,211,1,53,120,251,232,196,0,69,0,0,FFAE,0,
0.994,31,0,1,0,1,1,232064,403584,180960,132,138,-1,131,139,-1,135,139,-1,139,139,0,-1,22,1,139,48,29,8,6,0,0,211,1,53,120,251,232,196,0,69,0,0,FFAE,0,
0.994,32,0,1,0,1,1,286336,409216,182654,145,139,-1,145,139,-1,141,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,250,232,196,0,69,0,0,FFAE,0,
0.994,33,0,1,0,1,1,566208,889472,327106,124,138,-1,122,139,-1,132,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,251,232,196,0,69,0,0,FFAE,0,
0.994,34,0,1,0,1,1,374208,531968,219576,137,138,-1,137,139,-1,138,139,-1,139,139,0,-1,22,1,139,42,16,0,0,0,0,211,0,53,120,251,232,196,0,69,0,0,FFAE,0,
0.994,35,0,1,0,1,1,108480,171392,111121,134,139,-1,136,139,-1,137,139,-1,139,139,0,-1,22,1,139,48,27,8,6,0,0,211,1,53,120,250,232,196,0,69,0,0,FFAE,0,
0.994,36,0,1,0,1,1,164672,288128,146233,131,139,-1,131,139,-1,136,139,-1,139,139,0,-1,22,1,139,48,27,8,6,0,0,211,1,53,120,251,232,196,0,69,0,0,FFAE,0,
0.994,37,0,1,0,1,1,142848,196736,118744,138,139,-1,139,139,-1,139,139,-1,139,139,0,-1,22,1,139,48,27,8,6,0,0,211,1,53,120,251,232,196,0,69,0,0,FFAE,0,
0.994,38,0,1,0,0,1,2112,2432,60301,139,139,-1,139,139,-1,139,139,-1,139,139,0,-1,22,1,139,48,27,8,6,0,0,211,1,53,120,250,232,196,0,69,0,0,FFAE,0,
0.994,39,0,0,0,0,1,1984,1536,60032,139,139,-1,139,139,-1,139,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,251,232,196,0,69,0,0,FFAE,0,
0.994,40,0,0,0,0,1,1408,3584,60648,138,139,-1,138,139,-1,139,139,-1,139,139,0,-1,22,1,139,49,28,8,6,0,0,211,1,53,120,251,232,196,0,69,0,0,FFAE,0,
0.994,41,0,0,0,0,1,3328,5248,61148,140,139,-1,138,139,-1,139,139,-1,139,139,0,-1,22,1,139,48,28,8,6,0,0,211,1,53,120,250,232,196,0,69,0,0,FFAE,0,
-----------------------------------------------
Date: 17/04/2018 - 11:47:47
End log file
