0.994,3,0,0,0,0,1,512,5888,953616,139,138,-1,138,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,4,0,0,0,0,1,-320,7168,0,138,138,-1,138,139,-1,138,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,5,0,0,0,0,1,-192,5120,0,138,138,-1,138,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,6,0,0,0,0,1,-320,4992,0,139,138,-1,138,138,-1,139,139,-1,139,139,0,-1,21,1,139,5,0,0,0,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,7,0,0,0,0,1,-128,4480,0,137,138,-1,138,138,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,250,232,196,0,100,0,0,FFAE,0,
0.994,8,0,0,0,0,1,-384,9600,0,138,138,-1,139,138,-1,138,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,9,0,0,0,0,1,1280,9088,954578,137,138,-1,137,138,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,10,0,0,0,0,1,832,8576,954424,139,138,-1,138,138,-1,140,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,111,119,250,232,196,0,100,0,0,FFAE,0,
0.994,11,0,0,0,0,1,0,6784,953885,138,138,-1,138,138,-1,138,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,111,119,251,232,196,0,100,0,0,FFAE,0,
0.994,12,0,0,0,0,1,832,8448,954386,139,138,-1,139,138,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,13,0,0,0,0,1,-512,13184,0,137,138,-1,138,138,-1,137,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,14,0,0,0,0,1,0,8960,954540,138,138,-1,138,138,-1,138,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,111,119,251,232,196,0,100,0,0,FFAE,0,
0.994,15,0,0,0,0,1,1664,19584,957735,137,138,-1,138,138,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,111,119,251,232,196,0,100,0,0,FFAE,0,
0.994,16,0,0,0,0,1,832,13696,955964,138,138,-1,138,138,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,111,119,251,232,196,0,100,0,0,FFAE,0,
0.994,17,0,0,0,0,1,2688,22400,958582,139,138,-1,140,138,-1,140,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,18,0,0,0,0,1,3520,26880,959930,138,138,-1,137,138,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,19,0,0,0,0,1,2752,29056,960584,138,138,-1,139,138,-1,140,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,111,119,251,232,196,0,100,0,0,FFAE,0,
0.994,20,0,0,0,0,1,3520,27136,960007,139,138,-1,139,138,-1,140,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,21,0,0,0,0,1,2240,8064,954270,139,138,-1,138,138,-1,138,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,22,0,0,0,0,1,2304,14592,956234,138,138,-1,137,138,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,250,232,196,0,100,0,0,FFAE,0,
0.994,23,0,0,0,0,1,2816,7296,954039,138,138,-1,139,138,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,24,0,0,0,0,1,3008,7424,954078,138,138,-1,139,139,-1,138,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,25,0,0,0,0,1,2880,18560,957427,138,138,-1,138,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,111,119,251,232,196,0,100,0,0,FFAE,0,
0.994,26,0,0,0,0,1,4224,16000,956657,138,138,-1,139,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,27,0,0,0,0,1,2880,24064,959083,139,138,-1,139,139,-1,140,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,28,0,0,0,0,1,6080,21632,958351,137,138,-1,139,139,-1,140,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,250,232,196,0,100,0,0,FFAE,0,
0.994,29,0,0,0,0,1,3520,24704,959275,140,138,-1,138,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,111,119,251,232,196,0,100,0,0,FFAE,0,
0.994,30,0,0,0,0,1,3648,15488,956503,137,138,-1,137,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,101,0,0,FFAE,0,
0.994,31,0,0,0,0,1,4480,29568,960738,139,138,-1,139,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,250,232,196,0,101,0,0,FFAE,0,
0.994,32,0,0,0,0,1,2176,10240,954925,138,138,-1,138,139,-1,138,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,101,0,0,FFAE,0,
0.994,33,0,0,0,0,1,1152,11008,955156,139,138,-1,137,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,111,119,251,232,196,0,101,0,0,FFAE,0,
0.994,34,0,0,0,0,1,896,12032,955464,136,138,-1,139,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,111,119,250,232,196,0,101,0,0,FFAE,0,
0.994,35,0,0,0,0,1,64,10496,955002,138,138,-1,138,139,-1,138,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,36,0,0,0,0,1,-192,10368,0,137,138,-1,138,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,0,0,0,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,37,0,0,0,0,1,1152,15488,956503,139,138,-1,139,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,111,119,250,232,196,0,100,0,0,FFAE,0,
0.994,38,0,0,0,0,1,1920,14080,956080,138,138,-1,139,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,14,111,119,251,232,196,0,100,0,0,FFAE,0,
0.994,39,0,0,0,0,1,960,13568,955926,138,138,-1,137,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,111,119,251,232,196,0,100,0,0,FFAE,0,
0.994,40,0,0,0,0,1,1088,10240,954925,137,138,-1,140,139,-1,138,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,250,232,196,0,100,0,0,FFAE,0,
0.994,41,0,0,0,0,1,960,7424,954078,138,138,-1,139,139,-1,138,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,42,0,0,0,0,1,1024,5120,953385,138,138,-1,139,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,111,119,251,232,196,0,100,0,0,FFAE,0,
0.994,43,0,0,0,0,1,1280,4480,953192,138,138,-1,138,139,-1,138,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,111,119,250,232,196,0,100,0,0,FFAE,0,
0.994,44,0,0,0,0,1,256,5888,953616,137,138,-1,138,139,-1,138,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,111,119,251,232,196,0,101,0,0,FFAE,0,
0.994,45,0,0,0,0,1,384,14720,956272,138,138,-1,139,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,101,0,0,FFAE,0,
0.994,46,0,0,0,0,1,1728,20736,958082,138,138,-1,139,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,250,232,196,0,101,0,0,FFAE,0,
0.994,47,0,0,0,0,1,1088,12544,955618,138,138,-1,138,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,101,0,0,FFAE,0,
0.994,48,0,0,0,0,1,1920,29824,960815,139,138,-1,139,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,111,119,251,232,196,0,101,0,0,FFAE,0,
0.994,49,0,0,0,0,1,2560,22784,958698,137,138,-1,139,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,50,0,0,0,0,1,2176,21632,958351,137,138,-1,139,139,-1,138,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,51,0,0,0,0,1,4224,34560,962240,140,138,-1,139,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,0,0,0,211,13,111,119,251,232,196,0,100,0,0,FFAE,0,
0.994,52,0,0,0,0,1,7104,44416,965204,139,138,-1,139,139,-1,139,139,-1,139,139,0
