Terminal log file
Date: 16/04/2018 - 09:49:32
-----------------------------------------------

0.994,2,0,0,0,0,1,1088,1920,952422,138,139,-1,137,139,-1,139,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,250,232,196,0,100,0,0,FFAE,0,
0.994,3,0,0,0,0,1,2944,3712,952961,139,139,-1,139,139,-1,139,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,13,110,120,251,232,196,0,100,0,0,FFAE,0,
0.994,4,0,0,0,0,1,698240,994304,1250913,133,140,-1,133,140,-1,138,139,-1,139,139,0,-1,22,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,5,0,0,0,0,1,596736,822400,1199207,153,138,-1,154,138,-1,145,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,6,0,0,0,0,1,402240,643328,1145346,130,138,-1,129,138,-1,136,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,7,0,0,0,0,1,313984,468736,1092832,145,139,-1,146,139,-1,141,139,-1,139,139,0,-1,21,1,139,0,0,0,0,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,8,0,0,0,0,1,404480,578432,1125826,140,139,-1,142,139,-1,140,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,250,232,196,0,100,0,0,FFAE,0,
0.994,9,0,0,0,0,1,258624,307072,1044206,134,139,-1,135,139,-1,135,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,10,0,0,0,0,1,388800,606976,1134412,149,139,-1,149,139,-1,141,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,100,0,0,FFAE,0,
0.994,11,0,0,0,0,1,232064,403584,1073235,132,138,-1,131,139,-1,135,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,250,232,196,0,101,0,0,FFAE,0,
0.994,12,0,0,0,0,1,286336,409216,1074929,145,139,-1,145,139,-1,141,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,101,0,0,FFAE,0,
0.994,13,0,0,0,0,1,566208,889472,1219381,124,138,-1,122,139,-1,132,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,101,0,0,FFAE,0,
0.994,14,0,0,0,0,1,374208,531968,1111851,137,138,-1,137,139,-1,138,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,101,0,0,FFAE,0,
0.994,15,0,0,0,0,1,108480,171392,1003396,134,139,-1,136,139,-1,137,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,13,110,119,251,232,196,0,101,0,0,FFAE,0,
0.994,16,0,0,0,0,1,164672,288128,1038508,131,139,-1,131,139,-1,136,139,-1,139,139,0,-1,21,1,139,5,6,6,6,0,0,211,14,110,119,251,232,196,0,101,0,0,FFAE,0,
